operator,category,backend,phase,axis_M,axis_S,latency_ms,tflops,gbps,ai,ridge,bound,compute_util,bw_util,reward,compute_dtype,error
fused_qkv_a_proj,Attention,deep_gemm.fp8_gemm_nt,decode,4,65536,0.022515200078487396,5.728345630969171,718.2802703784133,7.9750841937385974,562.5,memory,0.0012729656957709268,0.08978503379730167,0.08978503379730167,fp8,
q_b_proj,Attention,deep_gemm.fp8_gemm_nt,decode,4,65536,0.023611199855804444,11.368988346181371,1427.3795574058834,7.96493706750526,562.5,memory,0.0025264418547069714,0.17842244467573543,0.1784224446757354,fp8,
absorbed_W_UK,Attention,torch.bmm (bf16),decode,4,65536,0.002920000068843365,17.23686534703979,4432.65742974005,3.8886075949367087,281.25,memory,0.007660829043128795,0.5540821787175062,0.5540821787175063,bf16,
absorbed_W_UV,Attention,torch.bmm (bf16),decode,4,65536,0.0031456001102924346,21.33420067618231,5458.555251132583,3.9083969465648853,281.25,memory,0.009481866967192137,0.6823194063915728,0.6823194063915728,bf16,
o_proj,Attention,deep_gemm.fp8_gemm_nt,decode,4,65536,0.043024000525474546,18.717607804118014,2342.985467850985,7.988785274577924,562.5,memory,0.004159468400915115,0.2928731834813731,0.2928731834813731,fp8,
dsa_decode_attn,DSA,flashinfer trtllm-gen (fp8 KV),decode,4,65536,0.010068800300359726,113.30552339579535,512.5695064004414,221.05396825396826,562.5,memory,0.025179005199065633,0.06407118830005516,0.06407118830005518,fp8,
index_k_proj,DSA-Indexer,torch.F.linear (bf16),decode,4,65536,0.0044511999934911724,1.4134291897016011,364.6297632937887,3.876340694006309,281.25,memory,0.0006281907509784894,0.04557872041172359,0.04557872041172359,bf16,
index_q_upproj,DSA-Indexer,deep_gemm.fp8_gemm_nt,decode,4,65536,0.016356800496578217,4.102811183277495,515.4964139694629,7.958951938549352,562.5,memory,0.00091173581850611,0.06443705174618285,0.06443705174618285,fp8,
index_weights_proj,DSA-Indexer,torch.mm (bf16->f32),decode,4,65536,0.004244799911975861,0.370539020122592,104.3347175800918,3.5514450867052023,281.25,memory,0.0001646840089433742,0.013041839697511477,0.013041839697511477,bf16,
index_score,DSA-Indexer,deep_gemm.fp8_paged_mqa_logits,decode,4,65536,0.006305599957704544,340.56769576320505,5656.635409675522,60.20676092729491,562.5,memory,0.07568171016960112,0.7070794262094403,0.7070794262094403,fp8,
moe_gate_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,4,65536,0.03747679889202118,21.488131105334343,2695.5796382467324,7.9716179779836605,562.5,memory,0.004775140245629854,0.33694745478084154,0.33694745478084154,fp8,
moe_up_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,4,65536,0.03731200098991394,21.583038878501526,2707.485348408622,7.9716179779836605,562.5,memory,0.004796230861889229,0.33843566855107776,0.33843566855107776,fp8,
moe_down_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,4,65536,0.037894400954246524,21.25132863222517,2669.2247258935777,7.961610885014882,562.5,memory,0.004722517473827816,0.3336530907366972,0.3336530907366972,fp8,
fused_qkv_a_proj,Attention,deep_gemm.fp8_gemm_nt,decode,8,65536,0.02274399995803833,11.341439345581504,713.0918057475608,15.904599175265869,562.5,memory,0.0025203198545736675,0.0891364757184451,0.08913647571844509,fp8,
q_b_proj,Attention,deep_gemm.fp8_gemm_nt,decode,8,65536,0.0237744003534317,22.58189077406134,1423.4497399264646,15.864199585457737,562.5,memory,0.005018197949791409,0.17793121749080806,0.17793121749080806,fp8,
absorbed_W_UK,Attention,torch.bmm (bf16),decode,8,65536,0.0031247999519109725,32.214316932013304,4257.491104947071,7.566502463054187,281.25,memory,0.014317474192005913,0.5321863881183838,0.5321863881183839,bf16,
absorbed_W_UV,Attention,torch.bmm (bf16),decode,8,65536,0.002961600013077259,45.319329891729936,5930.459185050598,7.641791044776119,281.25,memory,0.020141924396324416,0.7413073981313247,0.7413073981313247,bf16,
o_proj,Attention,deep_gemm.fp8_gemm_nt,decode,8,65536,0.044180798530578616,36.45503905696171,2284.280668448079,15.959089248751978,562.5,memory,0.008101119790435936,0.2855350835560098,0.2855350835560098,fp8,
dsa_decode_attn,DSA,flashinfer trtllm-gen (fp8 KV),decode,8,65536,0.011311999708414077,201.7062795981888,912.475271045345,221.05396825396826,562.5,memory,0.044823617688486396,0.11405940888066814,0.11405940888066814,fp8,
index_k_proj,DSA-Indexer,torch.F.linear (bf16),decode,8,65536,0.00472479984164238,2.6631629744607497,354.13479006094275,7.520195838433293,281.25,memory,0.001183627988649222,0.04426684875761784,0.04426684875761784,bf16,
index_q_upproj,DSA-Indexer,deep_gemm.fp8_gemm_nt,decode,8,65536,0.016740800440311433,8.017402063810941,506.13398267367273,15.840473744637139,562.5,memory,0.001781644903069098,0.06326674783420909,0.06326674783420909,fp8,
index_weights_proj,DSA-Indexer,torch.mm (bf16->f32),decode,8,65536,0.00432640016078949,0.72710056469348,113.84614961509239,6.386694386694387,281.25,memory,0.00032315580653043553,0.014230768701886548,0.01423076870188655,bf16,
index_score,DSA-Indexer,deep_gemm.fp8_paged_mqa_logits,decode,8,65536,0.008822400122880936,486.825267067743,8085.890348023014,60.20676092729491,562.5,memory,0.10818339268172067,1.0107362935028767,1.0107362935028767,fp8,
moe_gate_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,8,65536,0.037350401282310486,43.12169831392955,2713.6393859308537,15.890725399070519,562.5,memory,0.009582599625317677,0.3392049232413567,0.3392049232413567,fp8,
moe_up_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,8,65536,0.03893280029296875,41.36904419615755,2603.3452317146775,15.890725399070519,562.5,memory,0.009193120932479457,0.3254181539643347,0.3254181539643347,fp8,
moe_down_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,8,65536,0.03790880143642426,42.48651170628836,2680.3662513679383,15.851009795622204,562.5,memory,0.009441447045841858,0.3350457814209923,0.33504578142099234,fp8,
fused_qkv_a_proj,Attention,deep_gemm.fp8_gemm_nt,decode,16,65536,0.022940799593925476,22.48829165207501,711.0141010219659,31.628474906126037,562.5,memory,0.004997398144905557,0.08887676262774573,0.08887676262774573,fp8,
q_b_proj,Attention,deep_gemm.fp8_gemm_nt,decode,16,65536,0.02388159930706024,44.96105182045174,1428.7445141880726,31.468923501695627,562.5,memory,0.009991344848989276,0.17859306427350907,0.17859306427350907,fp8,
absorbed_W_UK,Attention,torch.bmm (bf16),decode,16,65536,0.0029743999242782594,67.6864568065278,4715.137290558903,14.355140186915888,281.25,memory,0.030082869691790134,0.5893921613198629,0.5893921613198629,bf16,
absorbed_W_UV,Attention,torch.bmm (bf16),decode,16,65536,0.0030848000198602675,87.01875462648607,5948.547679544947,14.628571428571428,281.25,memory,0.03867500205621603,0.7435684599431183,0.7435684599431184,bf16,
o_proj,Attention,deep_gemm.fp8_gemm_nt,decode,16,65536,0.04381119906902313,73.5251611562848,2308.8803353826006,31.844509232264333,562.5,memory,0.016338924701396623,0.2886100419228251,0.2886100419228251,fp8,
dsa_decode_attn,DSA,flashinfer trtllm-gen (fp8 KV),decode,16,65536,0.013846400380134582,329.57321951682906,1490.9174538689274,221.05396825396826,562.5,memory,0.07323849322596201,0.18636468173361595,0.18636468173361592,fp8,
